,author,author_link,text,date,likes,comments,shares,theme
30,Dr. Têtê Norbert WILSON,https://www.linkedin.com/in/t%C3%AAt%C3%AA-norbert-wilson?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAB51I2ABY18GxYMcMzACAeJ5CBVNHnK8tmQ,"English bellow🚀 𝐄𝐩𝐢 𝐑 𝐇𝐚𝐧𝐝𝐛𝐨𝐨𝐤 : 𝐋𝐞 𝐠𝐮𝐢𝐝𝐞 𝐮𝐥𝐭𝐢𝐦𝐞 𝐩𝐨𝐮𝐫 𝐥’𝐚𝐧𝐚𝐥𝐲𝐬𝐞 𝐝𝐞𝐬 𝐝𝐨𝐧𝐧𝐞́𝐞𝐬 𝐞́𝐩𝐢𝐝𝐞́𝐦𝐢𝐨𝐥𝐨𝐠𝐢𝐪𝐮𝐞 𝐚𝐯𝐞𝐜 𝐑 📊🩺Le 𝐦𝐚𝐧𝐮𝐞𝐥 𝐑 𝐝𝐞 𝐥’𝐞́𝐩𝐢𝐝𝐞́𝐦𝐢𝐨𝐥𝐨𝐠𝐢𝐬𝐭𝐞 est une ressource incontournable rédigé par Applied Epi pour tous ceux qui travaillent avec des données épidémiologiques et souhaitent maîtriser R.Avec plus de 1 000 pages d'exemples, de tutoriels interactifs et d'instructions pas à pas, il couvre un large éventail d’applications essentielles: ✅ 𝐍𝐞𝐭𝐭𝐨𝐲𝐚𝐠𝐞 𝐞𝐭 𝐭𝐫𝐚𝐧𝐬𝐟𝐨𝐫𝐦𝐚𝐭𝐢𝐨𝐧 𝐝𝐞𝐬 𝐝𝐨𝐧𝐧𝐞́𝐞𝐬🔍 𝐀𝐧𝐚𝐥𝐲𝐬𝐞 : 𝐭𝐚𝐛𝐥𝐞𝐚𝐮𝐱 𝐝𝐞𝐬𝐜𝐫𝐢𝐩𝐭𝐢𝐟𝐬, 𝐭𝐞𝐬𝐭𝐬 𝐬𝐭𝐚𝐭𝐢𝐬𝐭𝐢𝐪𝐮𝐞𝐬, 𝐫𝐞́𝐠𝐫𝐞𝐬𝐬𝐢𝐨𝐧𝐬 𝐮𝐧𝐢𝐯𝐚𝐫𝐢é𝐞 𝐞𝐭 𝐦𝐮𝐥𝐭𝐢𝐯𝐚𝐫𝐢𝐚𝐛𝐥𝐞📑 𝐀𝐮𝐭𝐨𝐦𝐚𝐭𝐢𝐬𝐚𝐭𝐢𝐨𝐧 𝐝𝐞 𝐫𝐚𝐩𝐩𝐨𝐫𝐭𝐬📈 𝐀𝐧𝐚𝐥𝐲𝐬𝐞 𝐝𝐞 𝐬𝐞́𝐫𝐢𝐞𝐬 𝐭𝐞𝐦𝐩𝐨𝐫𝐞𝐥𝐥𝐞𝐬 𝐞𝐭 𝐦𝐨𝐝𝐞́𝐥𝐢𝐬𝐚𝐭𝐢𝐨𝐧 𝐝𝐞𝐬 𝐞́𝐩𝐢𝐝𝐞́𝐦𝐢𝐞𝐬🗺️ 𝐂𝐚𝐫𝐭𝐨𝐠𝐫𝐚𝐩𝐡𝐢𝐞 𝐚𝐯𝐞𝐜 𝐆𝐈𝐒 𝐞𝐭 𝐚𝐧𝐚𝐥𝐲𝐬𝐞 𝐝𝐞 𝐬𝐮𝐫𝐯𝐢𝐞📊 𝐕𝐢𝐬𝐮𝐚𝐥𝐢𝐬𝐚𝐭𝐢𝐨𝐧 𝐚𝐯𝐚𝐧𝐜𝐞́𝐞 𝐚𝐯𝐞𝐜 𝐠𝐠𝐩𝐥𝐨𝐭𝟐Avec 50 chapitres et une approche pratique, ce guide est une référence pour les analystes de données en santé publique, chercheurs, étudiants et professionnels du suivi & évaluation. Bonne nouvelle : il est disponible en plusieurs langues, dont le français, l’espagnol, le portugais, le turc et le vietnamien, facilitant ainsi son adoption par des équipes internationales.🔗 Découvrez-le ici : https://lnkd.in/epb9P3PR 🚀 hashtag#𝐄𝐩𝐢 𝐑 𝐇𝐚𝐧𝐝𝐛𝐨𝐨𝐤: 𝐓𝐡𝐞 𝐔𝐥𝐭𝐢𝐦𝐚𝐭𝐞 𝐆𝐮𝐢𝐝𝐞 𝐭𝐨 𝐇𝐞𝐚𝐥𝐭𝐡 𝐃𝐚𝐭𝐚 𝐀𝐧𝐚𝐥𝐲𝐬𝐢𝐬 𝐰𝐢𝐭𝐡 𝐑 📊🩺The Epidemiologist’s R Handbook is is a comprehensive, pratical guide write by rédigé par Applied Epi for anyone working with epidemiological data and looking to master R. With over 1,000 pages of examples, interactive tutorials, and step-by-step instructions, it covers a wide range of key applications:✅ Data cleaning and transformation📑 Automated reporting📈 Time series analysis🗺️ GIS for spatial data📊 Advanced data visualization with ggplot2With 50 chapters and a hands-on approach, this handbook is a go-to reference for public health data analysts, researchers, students, and monitoring & evaluation professionals. Great news: it is available in multiple languages, including English, French, Spanish, Portuguese, Turkish, and Vietnamese, making it accessible to international teams.🔗 Explore it here: https://lnkd.in/eAMnHpcy hashtag#AppliEpihashtag#Publihealthhashtag#Epidemiologyhashtag#Dataanalysis",2025-03-26 12:00:00,6,0,0,tutoriel
31,Benjamin Ejzenberg,https://www.linkedin.com/in/benjaminejzenberg?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAj58zYBTN8loEzvrFJhh-16iFZ8gnfPSGU,"💡 Comment anticiper vos coûts avec Power Query ?Vous souhaitez prévoir vos coûts et optimiser vos budgets ? Dans ce tutoriel qui sort demain, je vous dévoile ma méthode pour simuler vos scénarios financiers. Une technique qui s’adapte aussi bien aux RH, à la finance, la logistique… et bien plus encore !✅ Au programme :• Fusionner les données pour intégrer des hypothèses • Utiliser un fichier de départ interactif pour pratiquer en direct• Une approche rigoureuse pour booster vos projets Power BI👋🏼 Qui sera au rendez-vous pour ce tuto ?Dites-le-moi en commentaire et abonnez-vous à ma chaîne YouTube pour ne pas le manquer !Sortie prévue ce vendredi sur ma chaîne YouTube, le lien est en commentaire._____Ici Benjamin Ejzenberg 🖐🏼 votre coach data ! Vous voulez monter en compétence sur Power BI ? Visitez mon profil pour découvrir une multitude de ressources. Et pour ne rien rater, assurez-vous d'activer les notifications pour mes publications🔔 sur mon profil.hashtag#DataWithBen",2025-03-26 12:00:00,71,3,1,tutoriel
32,O2feel e-bikes,https://www.linkedin.com/company/o2feel-ebikes/posts,"🚀 O2feel lance son application mobile dédiée aux propriétaires de ses vélos électriques ! Chez O2feel, notre mission est claire : offrir une expérience toujours plus fluide, intuitive et sécurisée à nos utilisateurs. Aujourd’hui, nous franchissons une nouvelle étape vers la connectivité avec le lancement de notre application mobile ! Les fonctionnalités qui changent tout :✅ Activez votre extension de garantie batterie jusqu’à 4 ans ou 40 000 km ✅ Sécurisez votre vélo avec un passeport digital infalsifiable ✅ Gardez un historique précis des entretiens réalisés✅ Recevez des conseils personnalisés pour prolonger la durée de vie de votre vélo ✅ Accédez à des tutoriels interactifs et trouvez facilement les accessoires compatibles ✅ Localisez rapidement un magasin partenaire pour l’entretien et la réparation Et ce n’est que le début… Une fonctionnalité de tracking arrive bientôt pour renforcer la protection contre le vol ! 👏 Bravo à nos équipes qui œuvrent depuis deux ans sur ce projet pour faire avancer la connectivité chez O2feel. --------------------------------------------------------------🚀 O2feel launches its mobile app for e-bike owners! At O2feel, our mission is clear: to offer our users a seamless, intuitive, and secure experience. Today, we’re taking a big step toward connectivity with the launch of our mobile app! Key features designed for you:✅ Activate your battery warranty extension up to 4 years or 40,000 km ✅ Secure your bike with an unforgeable digital passport ✅ Keep a detailed history of all maintenance and repairs ✅ Get personalized tips to extend your bike’s lifespan ✅ Access interactive tutorials and find compatible accessories ✅ Locate partner stores for maintenance and repairs in just a few clicks And this is just the beginning… A tracking feature will soon be available to enhance theft protection!👏 A huge shoutout to our teams who have been working on this connectivity project for the past two years!hashtag#O2feel hashtag#MobilitéÉlectrique hashtag#VéloÉlectrique hashtag#Innovation hashtag#Sécurité hashtag#ApplicationMobile hashtag#Connectivité",2025-03-26 12:00:00,92,4,15,tutoriel
33,JustGeek,https://www.linkedin.com/company/justgeek/posts,"🖥️🌐 Comment changer ses DNS sur Windows, macOS et Linux👉 https://lnkd.in/eujqB_Rjhashtag#Tutoriel hashtag#DNS hashtag#Windows hashtag#macOS hashtag#Linux",2024-10-27 12:00:00,1,0,0,tutoriel
34,Thomas N.,https://www.linkedin.com/in/thomasnguyen01?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAATY4VMBefQ_c_oJI14O4maNWpuKErVI3Ro,"Smart View pour Google Workspace est disponible ! 🚀Oracle annonce le lancement de l'add-on Smart View for Google Workspace pour Oracle EPM Cloud !📊 Accédez, analysez et collaborez sur vos données Oracle EPM Cloud directement dans Google Sheets💡 Une intégration parfaite pour simplifier vos analyses et améliorer la collaboration en équipe.👉 Les premiers pas du tutoriel ici : https://lnkd.in/eV7BZyqK****************************Smart View for Google Workspace is here! 🚀Oracle has launched the Smart View for Google Workspace add-on for Oracle EPM Cloud!📊 Access, analyze, and collaborate on Oracle EPM Cloud data directly in Google Sheets💡 A seamless integration to simplify analysis and boost team collaboration.👉 Getting started with the tutorial here : https://lnkd.in/eV7BZyqKhashtag#OracleEPMCloud hashtag#GoogleWorkspace hashtag#SmartView",2025-01-25 12:00:00,13,0,5,tutoriel
35,Jonah Haché,https://www.linkedin.com/in/jonah-hache?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAABHZVFABnZqEL9OHqis7UGE6NnyFF5AlF7A,"Finally took the deep dive into ComfyUI — exploring a ton of its image and video generators, and really putting my RTX 4090 to work. 💻🔥If you're a designer comfortable with node-based systems and rocking a decent GPU, I highly recommend diving in.Big shoutout to @mickmumpitz for his tutorials on depth map workflows for 360 design, consistent character generation, and film/3D techniques that integrate well with Blender and ComfyUI. Also loving @reflekkt_'s workflow breakdowns — especially for fulldome design and accurate projection mapping using a combo of normal maps and ControlNet.--Je me suis enfin plongé dans ComfyUI — j’ai exploré plein de ses générateurs d’images et de vidéos, et j’ai vraiment fait chauffer ma RTX 4090. 💻🔥Si t’es un·e designer à l’aise avec les systèmes en nœuds et que t’as un bon GPU, je te recommande fortement d’y plonger toi aussi.Gros merci à @mickmumpitz pour ses tutoriels sur les workflows avec cartes de profondeur pour le design 360, la génération de personnages cohérents, et des techniques film/3D qui s’intègrent super bien avec Blender et ComfyUI. J’aime aussi beaucoup les breakdowns de @reflekkt_ — surtout pour le design en dôme et le mapping de projection précis avec une combinaison de cartes normales et ControlNet.hashtag#ComfyUI hashtag#StableDiffusion hashtag#AIArtCommunity hashtag#AIArtworks hashtag#AIVideo hashtag#AIDesign hashtag#GenAI hashtag#GenerativeAI hashtag#AIArtist hashtag#AIImage hashtag#MachineLearningArt hashtag#TextToImage hashtag#DiffusionModels hashtag#ControlNet hashtag#DepthMap hashtag#Equirectangular hashtag#AIWorkflow hashtag#AIGenerated hashtag#AIContent hashtag#NodeBasedWorkflow hashtag#CreativeAI hashtag#VisualAI hashtag#PromptEngineering hashtag#3DGenerativeArt hashtag#RealtimeAI hashtag#AIVideoCreation hashtag#AIVFX hashtag#BlenderAI hashtag#ComfyUIWorkflow",2025-03-26 12:00:00,17,0,1,tutoriel
36,Mathieu S.,https://www.linkedin.com/in/mathieu-s-ab02b3268?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAEGKLWQBJL7PNdRtJoY9FcifRufL5ZEHOPg,"EN 🔹 Cyberpunk Jacket - 3D Model 🔹I’m proud to share this cyberpunk jacket in 3D, directly inspired by the iconic gang jacket from the manga GTO. I aimed to blend its legendary aesthetic with futuristic elements, focusing on the fine details of textures and materials to create a fully immersive look.This project was greatly enhanced thanks to an incredible tutorial by Travis Davids, which allowed me to explore new techniques and improve my modeling and texturing skills.A huge thank you to Travis for his valuable insights, and to everyone who shares a love for the manga and cyberpunk worlds!FR🔹 Cyberpunk Jacket - 3D Model 🔹Je suis fier de partager cette veste cyberpunk en 3D, directement inspirée de la célèbre veste du gang dans le manga GTO. J'ai voulu mélanger cette esthétique iconique avec des éléments futuristes, tout en travaillant minutieusement les détails des textures et des matériaux pour une immersion visuelle maximale.Ce projet a été grandement facilité grâce à un tutoriel incroyable de Travis Davids, qui m'a permis d'explorer de nouvelles techniques et d'améliorer mes compétences en modélisation et texturing.Un grand merci à Travis pour ses précieux conseils, et à tous ceux qui apprécient l'univers du manga et du cyberpunk !https://lnkd.in/eRvmb7FmTravis David : - https://lnkd.in/ecW6zBdg- https://lnkd.in/eRzjqgGx",2024-12-26 12:00:00,5,0,0,tutoriel
37,Benjamin Ejzenberg,https://www.linkedin.com/in/benjaminejzenberg?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAj58zYBTN8loEzvrFJhh-16iFZ8gnfPSGU,"🎯 Dynamisez vos dashboards BI avec un surlignage intelligent !Saviez-vous qu’avec un simple paramètre, vous pouvez mettre en évidence automatiquement les mois qui dépassent vos objectifs ? Et pas besoin de coder pendant des heures !Un peu de code DAX suffit pour définir un seuil les lignes dynamiquement.💡 Le résultat ? Un rapport plus percutant et engageant pour l'utilisateur qui peut ajuster le paramètre selon son besoin. Et ce n’est que le début : imaginez tout ce que vous pouvez personnaliser avec la mise en forme conditionnelle et un segment de paramètre !🔥 Envie d’un tutoriel détaillé sur cette technique ? Dites-moi ça en commentaires !_____Ici Benjamin Ejzenberg votre coach data,Vous souhaitez devenir expert(e) certifié sur Power BI ?👉🏼 Contactez-moi dès aujourd’hui pour découvrir mes programmes d'accélération et devenir la star de Power BI dont on ne pourra plus se passer.hashtag#DataWithBen",2025-03-26 12:00:00,410,22,21,tutoriel
38,JustGeek,https://www.linkedin.com/company/justgeek/posts,🖥️ Comment désactiver la Xbox Game Bar sur Windows 10 et 11👉 https://lnkd.in/g7dpVrX4hashtag#Tutoriel hashtag#Windows11 hashtag#Windows10 hashtag#GameBar,2024-10-27 12:00:00,1,0,0,tutoriel
39,Duval Peme,https://www.linkedin.com/in/duval-peme-?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAB_s8UEB6-alOoDZf99-4xOvBIxnl7rfIC4,"Récemment, j'ai été confronté à un problème lorsqu'un client m'a demandé de voir un indicateur clé de performance pour le nombre total de minutes par an pendant lesquelles ses clients subissaient des interruptions de service dans un format de durée : « mm:ss ». Le client voulait que cela soit inclus dans un tableau de bord Power BI que je développais.J'ai réussi à surmonter ce problème et visualiser les résultats. Je vous partage dans ce mini tutoriel comment je m'y suis pris.Bon apprentissage!!!!hashtag#Data hashtag#Datanalyst hashtag#GOAT",2025-01-25 12:00:00,27,0,0,tutoriel
40,Cyrus AHOHOUINDO,https://www.linkedin.com/in/cyrus-ahohouindo-0726aa21a?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADdGldYBMhJsMEl3pcHxLiLTsOnhc-8QSfs,"De retour avec un petit tutoriel hashtag#animation hashtag#figma. Une petite animation sympa histoire de casser un peu le co*ille de nos très chers compagnons de route, les développeurs😄. J’espère que cela vous sera quand même, d’un manière ou d’une autre instructif. hashtag#designhashtag#bouton",2024-10-27 12:00:00,32,3,2,tutoriel
41,Zavier ADOME,https://www.linkedin.com/in/zavier-adome-3b22b8316?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAFAiazYBm9g9zw64rJ9LEsCTx-PacgLkG_8,"VOTRE TRANSFORMATION EN CAO COMMENCE MAINTENANT ! Guerriers de la conception 3D, écoutez bien ! Ce matin, j'ai déposé deux armes de guerre contre la médiocrité technique :• Un tutoriel COMPLET sur l'interface SolidWorks• Un guide RÉVOLUTIONNAIRE sur les esquisses 🔥 POURQUOI CES RESSOURCES VONT CHANGER VOTRE VIE PROFESSIONNELLE ?Parce que les ESQUISSES sont le CŒUR BATTANT de toute conception ! Chaque ligne que vous tracerez sera un pas vers la maîtrise totale de SolidWorks.💡 VOTRE DÉFI : Êtes-vous prêt à transformer votre potentiel en expertise ?JE VOUS LANCE UN DÉFI PERSONNEL :• Téléchargez le tutoriel• Étudiez-le• REAGISSEZ par un simple ""OUI"" dans les commentaires si vous êtes déterminé à progresser !Un ""OUI"" = Votre engagement envers votre propre excellence ! Chaque grand parcours commence par une décision. AUJOURD'HUI est votre jour ! 💪Qui est VRAIMENT motivé ? 👇Lien du tuto : https://lnkd.in/d9jseuHS hashtag#FormationCAO hashtag#ApprentissageContinue""hashtag#BrillerSurLinkedInEn30Jourshashtag#LinkedInFamilyChallengehashtag#SolidWorks hashtag#CAO hashtag#FormationGratuite hashtag#Ingénierie hashtag#Conception3D""hashtag#decoupelaser hashtag#Machinenumeriquehashtag#SolidWorks hashtag#TransformationProfessionnelle hashtag#CAO hashtag#DépassementDeSoi",4 sem. ,19,5,1,tutoriel
42,David BIDAUBAYLE,https://www.linkedin.com/in/david-bidaubayle?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAB_8-QEBaO1P_P4acG2T8QuiK7DZEVxibaM,"Comme d'habitude, excellent article de mon ami Christophe COUPEZ quant à la longueur des articles ou vidéos de tutoriels versus pourtant la facilité et le temps gagné par rapport à de vraies formations complètes sur plusieurs jours.Là est toute la problématique, car on finit même par être des 2 côtés à la fois : à la fois je me dis ne pas avoir le temps de suivre des tutos ou des vidéos longues, et puis quand c'est moi qui les réalise je me dis que ce n'est pas possible de faire court... Ironie du sort quand on sait que j'ai toujours été connu de mes collègues comme quelqu'un de très verbeux, très explicite, qui aime que tout soit dit sans avoir à y revenir par des questions ou sans laisser libre court aux lecteurs à de mauvaises interprétations possibles.",2025-01-25 12:00:00,1,2,0,tutoriel
43,JustGeek,https://www.linkedin.com/company/justgeek/posts,(MàJ) 🖥️ Flyby11 : Un nouvel outil pour installer Windows 11 sur un PC non compatible👉 https://lnkd.in/gMs-_7GX hashtag#Flyby11 hashtag#Tutoriel hashtag#Logiciel hashtag#OpenSource hashtag#Installation hashtag#Windows11,2025-02-24 12:00:00,1,0,0,tutoriel
44,Benjamin Ejzenberg,https://www.linkedin.com/in/benjaminejzenberg?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAj58zYBTN8loEzvrFJhh-16iFZ8gnfPSGU,"📊 Et si vous donniez à vos rapports Power BI un look unique ?Imaginez : au lieu de vous limiter aux visuels standard, vous injectez dans vos tableaux de bord des jauges et icônes sur-mesure, animées, 100% en phase avec votre charte graphique. Avec la magie du format SVG, vous brisez les frontières visuelles et vous ouvrez un champ créatif quasi infini.Résultat ? Des tableaux de bord plus dynamiques et plus attrayants. Plus question de vous contenter des visuels standards ! L’envers du décor ? Oui, créer ces visuels réclame des mesures DAX pointues et une maintenance plus difficile. Mais une fois vos modèles établis, vous les réutilisez facilement, comme une boîte à outils créative à portée de main. 👋🏼 Qu’en pensez-vous ?👋🏼 Dites-moi en commentaire si ce type de technique vous intrigue et si vous aimeriez un tutoriel détaillé !_____Ici Benjamin Ejzenberg 🖐🏼 votre coach data ! Vous voulez monter en compétence sur Power BI ? Visitez mon profil pour découvrir une multitude de ressources. Et pour ne rien rater, assurez-vous d'activer les notifications pour mes publications🔔 sur mon profil.hashtag#DataWithBen",2024-12-26 12:00:00,270,13,11,tutoriel
45,mynie MLD,https://www.linkedin.com/in/mynie-mld-22451a136?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAACEuMbwBPLDdJZ3InNu-azW5OdKQakODq0k,"PALLIERS AUX VIOLENCES DE LA VIE HUMAINE AU SEIN D'UN ETAT RéPUBLICAIN DéMOCRATIQUE LAïQUE : TOUT PARTIRAIT ALORS DE NOTRE BASE FONDAMENTALE INSTITUTIONNELLE ""EDUCATIVE"" ET QUE LES FORCES DE L'ORDRE SOIENT AJUSTéES TOUT AU LONG DE L'EDUCATION SCOLAIRE EN INERNE COMME DANS LA RUE----SOIT : PAR EMPATHIE ON DONNE UN INTéRÊT A CE QUI N'EN PAS ET EN FONCTION DE SON SAVOIR-ACQUIS TRANSMETTRE UN MéTHODE DE ""GRAND FRèRE/SOEUR"" EXPéRIMENTé(E), CE QUI PERMET UNE INSTRUCTION AVERTIE DEPUISLA BASE ET DES INSTALLATIONS DE MOYENS PRéVENTIFS ET PRATIQUéS DEPUIS LA BASE EDUCATIVE OU TOUT AU LONG D'UNE VIE DONT L'INSOUCIANCE SANS LIMITE ET OUVRANT A DES DéSéQUILIBRES DESTRUCTEURS QUE SEUL UN REGARD TUTORIEL D'ENCADREUR PERMET UN BON DéVELOPPEMENT...-----CE QUI M'AMèNE EGALEMENT A LA RéFELXION DE REMETTRE AU GOÛT DU JOUR EDUCATIF DANS, LE PROLONGEMENT DE FIN D'ETUDES QUEL QUE SOIT LE CHEMIN COURT, OU LONG : LE SERVICE MILITAIRE PéDAGOGIQUE SANS BIZUTAGE, J'INSISTE SUR CE POINT QUI EST UNE COMPLéMENTARITé ET UNE FINALITé A LA CONSTRUCTION D'UN FUTUR ACTEUR SOCIéTAL... UN INTéRÊT MAJEUR A LA CONTINUITé DE LA CRéATIVITé SOUS UNE FORME PLUS ORDONNéE TOUT EN SACHANT QUE L'DUCATION EST A FAIRE MÊME POUR L'ÂGE ADULTE...-------LES FORCES DE L'ORDRE : (Suite)""N""EST PAS UN AGENT QUI VEUT SOYEZ RESPECTABLES POUR ÊTRE RESPECTéS ET PERMETTRE AU PAYS D'ËTRE LIBRE""------------RESPECTER LES SILENCES LES CODES D'HONNEUR ET AGIR SANS DISCRIMINATION------------UNE RéFORME POUR UN ENGAGEMENT EN CLIMAT DE CONFIANCE ET DE SAVOIR TRANSMIS PAR DES CODES DE VALEURS RESPECTéS--------DES ENGAGEMENTS SéLECTIONNéS PAR L'APPRENTISSAGE VALIDéS PAR LA RECONNAISSANCE DE CODES D'HONNEUR ACCEPTéS ET MIS EN PRATIQUE...--------SERVIR SON PAYS ET PROTéGER LES CITOYENS D'UN PAYS RESTE UN ENGAGEMENT PAR LE DON DE SOI ET DE RESPECT DE SOI ET DE SES VALEURS RENFORCéES PAR LA VALIDATION DES ACQUIS INSTITUTIONNELS--------UN AGENT DE FORCE DE L'ORDRE NE DéGAINE ET N'AGIT PAS EN ACTE D'HéROÏSME DONT L'AVEUGLEMENT DANS LES COURSES POURSUITES PEUVENT OCCASIONNER DES PERTES INUTILES ET GRAVES---------UN AGENT DE FORCE DE L'ORDRE QUEL QUE SOIT LE GRADE SE DOIT D'OBSERVER ET D'AGIR AVEC UN RAISONNEMENT RéACTIF VIGILENT...-------PROTéGEZ VOS CITOYENS DANS UN CLIMAT DE CONFIANCE AFIN QU'ILS PUISSENT EVOLUER D'UNE FAçON LIBRE ET SÛRE GRÂCE AUX ALERTES PRéVENTIONS CONTRÖLES DU SOIR COUVRES FEU POUR LA JEUNESSE",2025-02-24 12:00:00,0,0,1,tutoriel
